City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
361,qa'en,33.7265,59.1844,5.02,23,0,1.47,IR,1701832248
362,san luis de la loma,17.2706,-100.8939,26.27,77,100,0.83,MX,1701832248
363,vernon,50.2581,-119.2691,7.56,90,100,0.89,CA,1701832248
364,sitia,35.2,26.0986,18.32,75,99,5.4,GR,1701832248
365,pisco,-13.7,-76.2167,20.03,83,0,4.63,PE,1701832249
366,meadow lakes,61.6247,-149.6011,-2.38,78,100,0.0,US,1701832249
367,n'dalatando,-9.2978,14.9116,18.78,96,96,0.68,AO,1701832249
368,aquiraz,-3.9014,-38.3911,28.43,83,26,5.86,BR,1701832249
369,richards bay,-28.783,32.0377,20.04,84,100,2.32,ZA,1701832246
370,maintirano,-18.0667,44.0167,26.16,77,98,3.87,MG,1701832250
371,al wakrah,24.85,51.3333,18.05,76,0,3.05,QA,1701832250
372,kpandae,8.4689,-0.0113,24.65,62,0,2.27,GH,1701832250
373,grand island,40.925,-98.342,2.33,83,0,3.09,US,1701832250
374,trancas,-26.2314,-65.2803,19.85,79,99,0.53,AR,1701832250
375,kavaratti,10.5669,72.642,27.93,69,100,3.11,IN,1701832251
376,juan de ayolas,-27.4,-56.9,23.84,97,91,2.69,PY,1701832251
377,saipan,15.1355,145.701,30.39,74,40,5.14,MP,1701832251
378,colonia,50.9333,6.95,2.81,90,75,5.66,DE,1701831962
379,banamba,13.55,-7.45,20.16,15,0,3.9,ML,1701832251
380,asheville,35.6009,-82.554,6.35,76,40,1.54,US,1701832251
381,ngorongoro,-3.2397,35.4875,11.47,92,75,1.33,TZ,1701832252
382,afua,-0.1567,-50.3867,24.67,91,90,2.4,BR,1701832252
383,dalnegorsk,44.5604,135.5701,2.56,83,24,1.34,RU,1701832252
384,waingapu,-9.6567,120.2641,31.79,60,42,3.32,ID,1701832215
385,munster,51.9624,7.6257,2.34,98,75,3.09,DE,1701832188
386,piti village,13.4626,144.6933,31.49,73,75,5.66,GU,1701832252
387,taro,-8.3862,115.28,25.0,59,82,1.4,ID,1701832252
388,qarqaraly,49.4058,75.4742,1.62,79,35,10.34,KZ,1701832253
389,battagram,34.6772,73.0233,10.34,23,0,2.78,PK,1701832253
390,riberalta,-10.9833,-66.1,22.36,96,100,1.12,BO,1701832253
391,puerto deseado,-47.7503,-65.8938,8.15,52,0,4.45,AR,1701832253
392,cochin,9.9399,76.2602,28.34,85,64,2.31,IN,1701832254
393,port hueneme,34.1478,-119.1951,21.18,57,0,2.06,US,1701831980
394,mitu,1.1983,-70.1733,22.74,99,91,0.96,CO,1701832255
395,al ghayzah,16.2079,52.176,22.3,70,7,1.99,YE,1701832255
396,riversdale,18.1659,-76.9642,25.92,99,24,0.78,JM,1701832256
397,vila velha,-20.3297,-40.2925,25.97,88,75,4.12,BR,1701832256
398,selkirk,50.1436,-96.8845,-3.85,94,100,3.13,CA,1701832023
399,pohang,36.0322,129.365,11.28,40,97,2.78,KR,1701832257
400,tazovsky,67.4667,78.7,-36.51,99,70,2.42,RU,1701831990
401,semera,11.501,41.201,19.83,60,10,3.71,ET,1701832259
402,maribondo,-9.5772,-36.3053,21.88,94,10,2.1,BR,1701832263
403,iskateley,67.6803,53.1512,-32.77,99,35,1.79,RU,1701832265
404,nkhata bay,-11.6066,34.2907,23.47,76,13,2.08,MW,1701832265
405,qamdo,31.1667,97.2333,-7.03,35,75,1.04,CN,1701832267
406,shira,54.4911,89.9531,-4.54,90,100,0.43,RU,1701832267
407,mount pearl,47.5166,-52.7813,-1.03,93,100,0.45,CA,1701832180
408,bangassou,4.7413,22.8184,20.5,95,84,1.0,CF,1701832268
409,sint michiel liber,12.15,-68.9833,27.27,82,97,8.83,CW,1701832268
410,khandyga,62.6667,135.6,-46.14,97,55,0.26,RU,1701832091
411,hafnarfjordur,64.0671,-21.9377,1.21,67,13,6.16,IS,1701832268
412,malyn,50.7723,29.2383,-3.58,96,100,4.81,UA,1701832269
413,xam nua,20.4197,104.0439,21.21,80,92,1.51,LA,1701832269
414,ha'il,27.5219,41.6907,13.01,47,0,5.14,SA,1701832269
415,terrell,32.736,-96.2753,13.61,62,0,1.54,US,1701832270
416,luebo,-5.35,21.4167,19.4,99,86,0.21,CD,1701832271
417,chikwawa,-16.0335,34.8009,22.6,88,0,1.79,MW,1701832271
418,tinajo,29.0788,-13.7081,18.49,82,20,1.03,ES,1701832272
419,palikir - national government center,6.9248,158.1611,26.47,89,100,5.14,FM,1701832272
420,copala,16.65,-98.9833,25.07,87,60,1.46,MX,1701832273
421,ust-nera,64.5667,143.2,-45.34,98,74,2.14,RU,1701832191
422,yevpatoriya,45.1972,33.3558,3.39,74,100,6.67,UA,1701832274
423,mata de sao joao,-12.5303,-38.2992,26.86,96,100,1.06,BR,1701832275
424,auki,-8.7676,160.7034,27.59,80,98,11.58,SB,1701832276
425,santiago de veraguas,8.1,-80.9833,24.78,73,14,1.34,PA,1701832276
426,nieuw amsterdam,5.8833,-55.0833,24.09,91,68,6.88,SR,1701832277
427,monrovia,6.3005,-10.7969,26.51,79,2,1.99,LR,1701832278
428,chorfa,36.3651,4.3264,11.73,68,100,2.35,DZ,1701832279
429,preobrazheniye,42.9019,133.9064,2.56,83,100,0.47,RU,1701832279
430,rawson,-43.3002,-65.1023,12.2,75,28,12.71,AR,1701832280
431,moyamba,8.1667,-12.4333,23.37,98,8,0.61,SL,1701832280
432,pushkar,26.5,74.55,16.97,56,0,2.36,IN,1701832280
433,ponnani,10.767,75.9252,25.62,82,67,3.17,IN,1701832281
434,okhotsk,59.3833,143.3,-22.57,70,100,6.06,RU,1701832281
435,kerikeri,-35.2268,173.9474,21.62,88,92,0.53,NZ,1701832202
436,isafjordur,66.0755,-23.124,1.79,68,9,6.96,IS,1701832282
437,maitum,6.0392,124.4986,27.31,90,100,0.41,PH,1701832283
438,mao,39.8885,4.2658,11.31,82,75,3.09,ES,1701832283
439,kwadukuza,-29.3282,31.2895,17.95,93,100,2.08,ZA,1701832284
440,ad dujayl,33.8467,44.2344,16.71,31,0,2.99,IQ,1701832040
441,imeni morozova,59.9757,31.0376,-17.98,99,88,1.74,RU,1701832286
442,reni,45.4573,28.2932,4.97,90,100,3.43,UA,1701832286
443,turriff,57.5384,-2.4593,-1.24,75,4,3.41,GB,1701832288
444,longquan,24.6719,102.1613,14.95,66,97,2.86,CN,1701832288
445,tralee,52.2704,-9.7026,9.16,88,100,9.13,IE,1701832289
446,howrah,22.5892,88.3103,23.0,78,75,2.57,IN,1701832289
447,ellsworth,44.5434,-68.4195,-6.37,89,100,6.17,US,1701832289
448,kuta,-8.7233,115.1723,28.97,83,20,4.63,ID,1701832289
449,fedorovskiy,45.0972,40.9517,1.6,80,100,6.91,RU,1701832292
450,flying fish cove,-10.4217,105.6791,28.82,74,40,4.12,CX,1701832292
451,mumford,5.2618,-0.759,24.46,93,18,1.22,GH,1701832293
452,yarmouth,41.7057,-70.2286,3.08,87,100,4.12,US,1701832294
453,lumphat,13.4878,106.9816,30.42,55,8,1.87,KH,1701832294
454,suva,-18.1416,178.4415,29.71,70,40,3.6,FJ,1701832235
455,deggendorf,48.8333,12.9667,2.18,86,100,2.85,DE,1701832294
456,mont-laurier,46.5501,-75.4993,-15.64,98,97,0.89,CA,1701832032
457,carnarvon,-24.8667,113.6333,27.68,60,1,9.45,AU,1701832052
458,dampit,-8.2116,112.7493,28.9,66,97,1.53,ID,1701832295
459,arawa,-6.2132,155.5367,30.64,65,91,2.15,PG,1701832296
460,neustadt an der waldnaab,49.7117,12.0872,1.36,90,100,1.34,DE,1701832296
461,tongouson,5.0214,120.1328,29.05,73,100,2.61,PH,1701832297
462,sageata,45.1,26.9833,4.4,84,100,1.53,RO,1701832297
463,nantucket,41.2835,-70.0995,3.41,76,100,3.09,US,1701832276
464,ascension,30.2169,-90.9001,12.25,81,0,0.0,US,1701832298
465,codo,-4.4553,-43.8856,24.9,83,48,0.63,BR,1701832138
466,kurskaya,44.05,44.45,0.56,80,100,5.05,RU,1701832298
467,fort st. john,56.2499,-120.8529,3.0,63,6,5.17,CA,1701832299
468,mana,5.6592,-53.7767,25.33,93,91,4.29,GF,1701832300
469,cheney,47.4874,-117.5758,11.01,91,100,5.14,US,1701832138
470,hue,16.4667,107.6,27.06,83,40,2.06,VN,1701832235
471,minas de marcona,-15.2119,-75.1103,18.12,69,86,0.52,PE,1701832300
472,la paz,-16.5,-68.15,10.32,87,75,1.03,BO,1701832175
473,biloela,-24.4167,150.5,36.34,19,0,5.63,AU,1701832301
474,tadine,-21.55,167.8833,26.44,67,85,7.05,NC,1701832301
475,brisas de zicatela,15.8369,-97.0419,25.05,88,58,1.29,MX,1701832302
476,berezovka,53.7214,25.4993,-11.4,96,20,3.02,BY,1701832302
477,patong,7.8961,98.2966,29.08,73,98,5.59,TH,1701832303
478,semarang,-6.9932,110.4203,29.96,79,20,2.57,ID,1701832036
479,pingxiang,27.6167,113.85,17.85,52,23,1.2,CN,1701832174
480,mabaruma,8.2,-59.7833,22.16,99,55,0.82,GY,1701832303
481,poronaysk,49.2167,143.1167,1.38,84,96,2.47,RU,1701832304
482,shakawe,-18.3667,21.85,23.32,54,74,2.95,BW,1701832200
483,enoch,37.7733,-113.0244,7.49,60,0,2.57,US,1701832304
484,barra de santo antonio,-9.4047,-35.5072,23.6,91,4,0.75,BR,1701832305
485,caburan,5.9181,125.6411,25.32,98,100,0.96,PH,1701832306
486,buala,-8.145,159.5921,27.6,86,100,9.87,SB,1701832306
487,moorhead,46.8739,-96.7676,-2.02,84,0,6.17,US,1701832288
488,mangai,-4.05,19.5333,20.33,99,100,0.38,CD,1701832307
489,mangrol,21.1167,70.1167,22.69,53,0,5.81,IN,1701832308
490,zaragoza,41.6561,-0.8773,9.16,72,0,2.06,ES,1701832181
491,broome,42.2506,-75.833,0.39,92,100,0.0,US,1701832308
492,korla,41.7597,86.1469,7.41,42,53,3.11,CN,1701832309
493,maxixe,-23.8597,35.3472,23.68,65,99,3.1,MZ,1701832309
494,salinas,36.6777,-121.6555,16.7,76,40,1.54,US,1701832204
495,cole harbour,44.6724,-63.4751,-2.8,81,9,4.02,CA,1701832310
496,pionerskiy,54.9508,20.2275,-6.25,86,100,9.08,RU,1701832310
497,itoman,26.1247,127.6694,23.43,57,75,2.57,JP,1701832147
498,nar'yan-mar,67.6713,53.087,-32.72,99,32,1.79,RU,1701832311
499,foumbot,5.5079,10.6356,19.72,67,100,0.83,CM,1701832312
500,crucecita,-28.95,-58.9833,22.15,97,50,2.23,AR,1701832312
501,soller,39.7662,2.7152,9.92,73,100,5.02,ES,1701832312
502,vadso,70.0744,29.7487,-7.91,79,75,5.14,NO,1701832312
503,taltal,-25.4,-70.4833,17.78,76,0,0.48,CL,1701832094
504,ta`u,-14.2336,-169.5144,27.61,80,59,7.47,AS,1701832134
505,kalymnos,36.95,26.9833,15.74,82,40,2.06,GR,1701832313
506,camocim,-2.9022,-40.8411,27.56,84,7,8.92,BR,1701832313
507,lielvarde,56.7207,24.8074,-6.23,95,100,1.57,LV,1701832313
508,moscow,55.7522,37.6156,-11.76,100,96,0.92,RU,1701831767
509,luorong,24.4058,109.6086,17.41,77,100,4.69,CN,1701832314
510,praia da vitoria,38.7333,-27.0667,19.31,95,97,11.08,PT,1701832314
511,callao,-12.0667,-77.15,21.51,77,40,7.2,PE,1701832016
512,san antonio oeste,-40.7319,-64.9477,21.32,55,70,8.95,AR,1701832316
513,lycksele,64.5954,18.6735,-25.07,84,75,1.03,SE,1701832316
514,ankazoabo,-22.2833,44.5167,23.06,52,39,1.86,MG,1701832317
515,menongue,-14.6585,17.691,16.1,95,28,1.82,AO,1701832317
516,mata-utu,-13.2816,-176.1745,28.64,76,91,6.95,WF,1701832318
517,sibut,5.718,19.0739,24.31,73,100,1.05,CF,1701832318
518,angaur state,6.906,134.13,28.9,73,91,2.98,PW,1701832318
519,forecariah,9.4306,-13.0881,23.82,89,0,0.76,GN,1701832318
520,verkhnevilyuysk,63.4453,120.3167,-43.21,98,77,1.91,RU,1701832319
521,kolda,12.8833,-14.95,22.21,24,0,0.83,SN,1701832319
522,wewak,-3.5534,143.6268,27.29,79,95,0.95,PG,1701832245
523,cruzeiro do oeste,-23.785,-53.0733,22.82,89,97,1.27,BR,1701832319
524,juneau,58.3019,-134.4197,6.0,93,100,10.8,US,1701832167
525,seven pagodas,12.6264,80.1722,27.03,80,100,3.28,IN,1701832321
526,piacabucu,-10.4056,-36.4344,25.29,73,24,4.77,BR,1701832225
527,langepas,61.2544,75.2124,-29.74,91,8,4.0,RU,1701832321
528,nakuru,-0.2833,36.0667,13.7,83,8,0.95,KE,1701832321
529,ban ao nang,8.0458,98.8103,27.98,73,93,1.65,TH,1701832322
530,bardai,11.65,7.2333,19.82,17,5,4.35,NG,1701832322
531,chail,25.4333,81.6333,21.28,51,100,1.75,IN,1701832322
532,coronel suarez,-37.4547,-61.9334,12.05,92,100,2.88,AR,1701832323
533,santa cruz,-17.8,-63.1667,23.7,88,20,5.14,BO,1701832233
534,seminole,28.7086,-81.2081,16.34,67,0,3.6,US,1701832182
535,medina,24.4686,39.6142,18.24,27,20,2.06,SA,1701832323
536,barclayville,4.6797,-8.2339,24.6,88,14,1.18,LR,1701832324
537,cold lake,54.4502,-110.2017,0.0,82,100,3.61,CA,1701832324
538,uvira,-3.4067,29.1458,22.77,95,100,1.16,CD,1701832324
539,kimberley,-28.7323,24.7623,20.09,38,78,4.14,ZA,1701832324
540,robore,-18.3333,-59.75,23.1,95,87,1.92,BO,1701832231
541,faya-largeau,17.9257,19.1043,19.7,33,55,8.9,TD,1701832325
542,missoula,47.0166,-113.8009,1.98,90,98,1.81,US,1701832325
543,kandi,11.1342,2.9386,23.17,22,4,2.14,BJ,1701832326
544,alamogordo,32.8995,-105.9603,11.67,38,0,4.12,US,1701832326
545,awjilah,29.1081,21.2869,14.02,75,100,2.97,LY,1701832326
546,coahuayana de hidalgo,18.7,-103.6583,23.8,68,100,1.84,MX,1701832327
547,mantua,45.1667,10.7833,2.34,90,10,2.24,IT,1701832327
548,laguna paiva,-31.3039,-60.6589,22.78,88,100,0.45,AR,1701832327
549,tolanaro,-25.0319,46.9987,22.65,84,1,3.21,MG,1701832327
550,ingeniero guillermo n. juarez,-23.9,-61.85,22.44,75,100,2.56,AR,1701832327
551,moyale,3.5167,39.0584,19.21,47,1,2.56,KE,1701832327
552,nurmes,63.5421,29.1397,-14.3,98,97,0.9,FI,1701832328
553,duba,27.3513,35.6901,23.53,72,2,1.46,SA,1701832328
554,fortuna,40.5982,-124.1573,14.81,95,0,0.0,US,1701832248
555,hammerfest,70.6634,23.6821,-8.75,73,76,5.66,NO,1701832328
556,tidjikja,18.5564,-11.4271,20.8,26,58,4.44,MR,1701832329
557,campo maior,-4.8278,-42.1686,27.37,70,77,2.71,BR,1701832329
558,bikenibeu village,1.3673,173.1241,30.98,74,40,2.57,KI,1701832329
559,spearfish,44.4908,-103.8594,11.49,45,0,3.09,US,1701832329
560,san sebastian de la gomera,28.0916,-17.1133,21.2,88,0,1.03,ES,1701832329
561,puerto quijarro,-17.7833,-57.7667,24.1,90,29,1.45,BO,1701832330
562,akbarabad,29.2464,52.7793,0.79,39,2,0.6,IR,1701832330
563,christchurch,-43.5333,172.6333,23.63,69,99,8.23,NZ,1701832207
564,nurota,40.5614,65.6886,10.19,35,47,4.34,UZ,1701832330
565,kapit,2.0167,112.9333,28.91,75,100,1.16,MY,1701832331
566,oranjemund,-28.55,16.4333,16.39,92,48,3.32,NA,1701832331
567,luang prabang,19.8856,102.1347,27.77,65,78,0.48,LA,1701832332
568,bodden town,19.2833,-81.25,28.0,84,20,4.12,KY,1701832332
569,bandon,51.7469,-8.7425,8.77,89,100,8.28,IE,1701832333
570,grand falls-windsor,48.9332,-55.6649,-2.5,91,99,1.6,CA,1701832333
571,pointe aux piments,-20.0628,57.5131,26.4,83,0,4.14,MU,1701832333
572,richfield,44.8833,-93.283,-1.76,88,0,1.54,US,1701832238
573,xilin hot,43.9667,116.0333,-10.98,71,30,6.96,CN,1701832333
574,westport,41.1415,-73.3579,4.38,66,100,1.54,US,1701832140
575,howard springs,-12.497,131.047,35.55,67,35,1.06,AU,1701832244
576,tibagi,-24.5094,-50.4136,19.6,99,100,1.03,BR,1701832334
577,yoichi,43.2039,140.7703,8.07,66,0,1.17,JP,1701832335
